tPos_+ve_0.100000,tPos_+ve_0.200000,tPos_+ve_0.300000,tPos_+ve_0.400000,tPos_+ve_0.500000,tPos_+ve_0.600000,tPos_+ve_0.700000,tPos_+ve_0.800000,tPos_+ve_0.900000,tPos_+ve_0.910000,tPos_+ve_0.920000,tPos_+ve_0.930000,tPos_+ve_0.940000,tPos_+ve_0.950000,tPos_+ve_0.960000,tPos_+ve_0.970000,tPos_+ve_0.980000,tPos_+ve_0.990000,tPos_+ve_0.995000,tPos_+ve_0.997500,tPos_+ve_0.999000,tPos_+ve_0.999500,tPos_+ve_0.999750,tPos_+ve_std,speed_+ve_0.100000,speed_+ve_0.200000,speed_+ve_0.300000,speed_+ve_0.400000,speed_+ve_0.500000,speed_+ve_0.600000,speed_+ve_0.700000,speed_+ve_0.800000,speed_+ve_0.900000,speed_+ve_0.910000,speed_+ve_0.920000,speed_+ve_0.930000,speed_+ve_0.940000,speed_+ve_0.950000,speed_+ve_0.960000,speed_+ve_0.970000,speed_+ve_0.980000,speed_+ve_0.990000,speed_+ve_0.995000,speed_+ve_0.997500,speed_+ve_0.999000,speed_+ve_0.999500,speed_+ve_0.999750,speed_+ve_std,tPos_d1_-ve_0.010000,tPos_d1_-ve_0.020000,tPos_d1_-ve_0.030000,tPos_d1_-ve_0.040000,tPos_d1_-ve_0.050000,tPos_d1_-ve_0.060000,tPos_d1_-ve_0.070000,tPos_d1_-ve_0.080000,tPos_d1_-ve_0.090000,tPos_d1_-ve_0.100000,tPos_d1_-ve_0.200000,tPos_d1_-ve_0.300000,tPos_d1_-ve_0.400000,tPos_d1_-ve_0.500000,tPos_d1_-ve_0.600000,tPos_d1_-ve_0.700000,tPos_d1_-ve_0.800000,tPos_d1_-ve_0.900000,tPos_d1_+ve_0.100000,tPos_d1_+ve_0.200000,tPos_d1_+ve_0.300000,tPos_d1_+ve_0.400000,tPos_d1_+ve_0.500000,tPos_d1_+ve_0.600000,tPos_d1_+ve_0.700000,tPos_d1_+ve_0.800000,tPos_d1_+ve_0.900000,tPos_d1_+ve_0.910000,tPos_d1_+ve_0.920000,tPos_d1_+ve_0.930000,tPos_d1_+ve_0.940000,tPos_d1_+ve_0.950000,tPos_d1_+ve_0.960000,tPos_d1_+ve_0.970000,tPos_d1_+ve_0.980000,tPos_d1_+ve_0.990000,tPos_d1_-ve_std,tPos_d1_+ve_std,accel_-ve_0.010000,accel_-ve_0.020000,accel_-ve_0.030000,accel_-ve_0.040000,accel_-ve_0.050000,accel_-ve_0.060000,accel_-ve_0.070000,accel_-ve_0.080000,accel_-ve_0.090000,accel_-ve_0.100000,accel_-ve_0.200000,accel_-ve_0.300000,accel_-ve_0.400000,accel_-ve_0.500000,accel_-ve_0.600000,accel_-ve_0.700000,accel_-ve_0.800000,accel_-ve_0.900000,accel_+ve_0.100000,accel_+ve_0.200000,accel_+ve_0.300000,accel_+ve_0.400000,accel_+ve_0.500000,accel_+ve_0.600000,accel_+ve_0.700000,accel_+ve_0.800000,accel_+ve_0.900000,accel_+ve_0.910000,accel_+ve_0.920000,accel_+ve_0.930000,accel_+ve_0.940000,accel_+ve_0.950000,accel_+ve_0.960000,accel_+ve_0.970000,accel_+ve_0.980000,accel_+ve_0.990000,accel_-ve_std,accel_+ve_std,rpm_d1_-ve_0.010000,rpm_d1_-ve_0.020000,rpm_d1_-ve_0.030000,rpm_d1_-ve_0.040000,rpm_d1_-ve_0.050000,rpm_d1_-ve_0.060000,rpm_d1_-ve_0.070000,rpm_d1_-ve_0.080000,rpm_d1_-ve_0.090000,rpm_d1_-ve_0.100000,rpm_d1_-ve_0.200000,rpm_d1_-ve_0.300000,rpm_d1_-ve_0.400000,rpm_d1_-ve_0.500000,rpm_d1_-ve_0.600000,rpm_d1_-ve_0.700000,rpm_d1_-ve_0.800000,rpm_d1_-ve_0.900000,rpm_d1_+ve_0.100000,rpm_d1_+ve_0.200000,rpm_d1_+ve_0.300000,rpm_d1_+ve_0.400000,rpm_d1_+ve_0.500000,rpm_d1_+ve_0.600000,rpm_d1_+ve_0.700000,rpm_d1_+ve_0.800000,rpm_d1_+ve_0.900000,rpm_d1_+ve_0.910000,rpm_d1_+ve_0.920000,rpm_d1_+ve_0.930000,rpm_d1_+ve_0.940000,rpm_d1_+ve_0.950000,rpm_d1_+ve_0.960000,rpm_d1_+ve_0.970000,rpm_d1_+ve_0.980000,rpm_d1_+ve_0.990000,rpm_d1_-ve_std,rpm_d1_+ve_std
14.901960784313724,16.862745098039216,17.254901960784313,18.823529411764707,20.0,20.3921568627451,20.3921568627451,20.3921568627451,23.137254901960787,23.529411764705888,23.92156862745098,24.31372549019608,25.098039215686285,26.27450980392157,27.450980392156865,28.235294117647058,29.882352941176396,31.764705882352942,35.31372549019616,44.55882352941285,58.070588235294814,73.14313725490209,73.72549019607844,4.2373797350083064,9.0,15.0,20.0,25.0,29.0,34.0,39.0,49.0,62.0,63.0,65.0,67.0,69.0,71.0,73.0,75.0,77.0,78.0,79.0,80.0,80.73400000000038,81.0,81.6835000000001,19.313043376313892,-20.88627450980393,-16.86274509803922,-14.815686274509805,-13.333333333333332,-12.156862745098035,-10.980392156862743,-9.803921568627453,-9.019607843137257,-8.235294117647065,-8.235294117647053,-4.705882352941181,-3.137254901960783,-1.960784313725481,-1.1764705882352935,-0.7843137254901968,-0.3921568627451002,-0.3921568627451002,-0.39215686274509665,0.39215686274509665,0.3921568627451002,0.39215686274510375,0.7843137254902004,1.176470588235297,1.9607843137254903,2.7450980392156907,4.313725490196074,6.2745098039215605,6.274509803921578,7.058823529411768,7.84313725490196,8.235294117647062,8.627450980392158,9.80392156862745,10.980392156862747,12.313725490196024,15.294117647058822,4.720210937094366,3.804115539993524,-12.0,-10.0,-8.0,-7.560000000000002,-7.0,-7.0,-6.0,-6.0,-5.0,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,9.0,3.388735627127274,2.340400017670802,-1026.13,-860.4599999999999,-752.68,-667.0799999999999,-585.25,-521.74,-477.90999999999997,-437.03999999999996,-403.01,-356.59999999999997,-181.5,-110.0,-73.5,-49.5,-32.5,-18.5,-8.899999999999864,-3.5,3.5,10.0,18.5,31.0,48.0,74.5,115.20000000000005,180.79999999999995,306.8000000000002,332.23000000000025,364.84000000000015,398.43000000000006,448.1200000000006,485.5,550.5,608.485,722.46,1005.2600000000007,431.6527006419392,409.44919022493974
15.294117647058822,16.862745098039216,17.254901960784313,18.823529411764707,20.0,20.0,20.3921568627451,20.784313725490197,26.66666666666667,27.058823529411768,27.450980392156865,27.84313725490196,27.84313725490196,28.235294117647058,28.62745098039216,29.678431372549042,30.588235294117645,75.29411764705883,75.29411764705883,75.29411764705883,75.29411764705883,75.34431372549025,75.51529411764709,7.4540259030673095,11.0,19.0,25.20000000000016,32.0,39.0,47.0,54.0,61.0,74.0,74.0,74.0,75.0,75.0,75.0,75.0,78.0,82.0,83.0,83.0,83.0,84.0,84.0,84.21399999999994,21.85302231922209,-59.6078431372549,-34.72941176470589,-14.509803921568631,-13.725490196078429,-12.941176470588236,-12.149019607843137,-11.764705882352942,-11.231372549019607,-10.184313725490192,-9.411764705882355,-5.490196078431369,-3.137254901960787,-1.5686274509803972,-0.7843137254902004,-0.3921568627451002,-0.3921568627451002,-0.3921568627451002,-0.39215686274509665,0.39215686274509665,0.3921568627451002,0.3921568627451002,0.7843137254901933,1.1764705882352935,1.5686274509803946,2.7450980392156863,4.313725490196081,6.274509803921575,6.666666666666671,7.5607843137254775,8.23529411764705,9.003921568627469,10.19607843137255,11.764705882352944,13.333333333333336,15.8901960784311,48.87843137254897,8.624862013588368,6.753710868068936,-12.0,-10.0,-8.0,-8.0,-7.0,-7.0,-6.0,-6.0,-6.0,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,2.6576559890222122,2.270455593525394,-856.33,-666.86,-551.095,-485.62,-446.1625,-395.58,-367.33500000000004,-329.82,-301.0725,-270.0,-128.39999999999998,-81.14999999999998,-52.5,-35.5,-24.5,-15.0,-9.0,-3.5,4.0,9.0,15.5,24.0,40.0,61.0,85.5,141.0,221.0,236.4000000000001,256.4,272.50000000000006,297.9000000000002,352.0,402.7999999999994,518.1999999999995,625.2000000000011,816.7999999999988,177.44957320287133,149.78278404744464
12.941176470588234,14.901960784313722,15.686274509803926,16.862745098039216,18.823529411764707,20.392156862745097,23.137254901960787,26.66666666666667,29.80392156862745,30.196078431372552,30.588235294117645,30.98039215686275,30.98039215686275,31.372549019607845,31.764705882352942,32.54901960784314,36.86274509803922,47.266666666666936,53.72549019607843,60.738235294117544,71.37254901960785,73.72549019607844,76.37372549019776,7.816924883600188,13.0,21.0,28.0,34.0,42.0,51.0,59.400000000000546,68.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,86.0,87.53999999999905,90.0,91.0,92.0,92.0,23.217116909221826,-35.537254901960786,-26.760784313725487,-22.74509803921569,-18.917647058823533,-16.862745098039216,-15.686274509803926,-15.294117647058822,-14.901960784313719,-14.117647058823533,-13.725490196078429,-9.019607843137253,-6.274509803921571,-4.313725490196077,-2.7450980392156863,-1.5686274509803937,-0.7843137254901968,-0.392156862745102,-0.39215686274509665,0.39215686274509665,0.39215686274510375,0.7843137254902004,1.568627450980392,2.3529411764705905,3.529411764705884,5.098039215686278,7.058823529411768,11.098039215686352,11.764705882352944,12.549019607843139,13.333333333333336,14.117647058823534,15.68627450980392,17.647058823529413,20.3921568627451,25.827450980392204,31.345098039215625,7.0866487190982825,6.238973867791435,-12.0,-9.0,-8.0,-8.0,-7.0,-7.0,-6.0,-6.0,-5.0,-5.0,-3.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.309999999999945,2.4013688415779555,1.3738694553136148,-883.69,-720.5,-635.1724999999999,-548.38,-485.42499999999995,-430.67499999999995,-370.0,-328.0,-299.855,-263.45,-119.89999999999998,-76.75,-55.0,-39.5,-27.5,-16.5,-9.0,-3.5,3.5,9.5,18.0,29.5,42.0,56.5,78.0,114.25,208.4000000000001,224.0,241.1199999999999,261.46000000000004,294.35000000000036,347.40000000000055,413.6199999999999,483.6700000000001,598.1399999999967,799.8499999999981,626.3724570132955,589.3587850671796
14.117647058823529,15.294117647058822,17.254901960784313,19.21568627450981,20.0,20.0,20.3921568627451,20.3921568627451,21.568627450980397,22.35294117647059,23.137254901960787,23.92156862745098,25.098039215686285,26.66666666666667,27.84313725490196,30.196078431372552,37.647058823529406,50.137254901960766,57.647058823529406,60.392156862745104,64.08823529411772,65.9990196078432,68.67745098039272,6.346283371133022,7.0,12.0,16.0,20.0,24.0,29.0,34.0,43.0,62.400000000000546,66.0,67.0,67.0,68.0,69.0,69.0,69.0,69.0,72.0,74.0,74.0,75.0,75.0,75.0,18.90306386581197,-43.46666666666667,-36.8392156862745,-29.80392156862746,-25.772549019607837,-20.215686274509807,-17.749019607843145,-16.07843137254902,-15.294117647058822,-13.878431372549022,-12.980392156862749,-6.666666666666665,-3.9215686274509833,-2.745098039215687,-1.9607843137254903,-1.176470588235297,-0.7843137254901933,-0.3921568627451002,-0.39215686274509665,0.39215686274509737,0.39215686274510375,0.7843137254902022,1.568627450980392,2.352941176470587,3.137254901960784,4.313725490196077,6.666666666666661,12.941176470588236,14.50980392156863,16.07843137254902,18.43137254901961,20.0,21.96078431372549,24.078431372549012,28.058823529411747,30.980392156862756,38.31372549019609,8.350974223522432,7.711239853511462,-13.35,-10.0,-8.0,-7.0,-6.0,-6.0,-6.0,-5.0,-5.0,-5.0,-3.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.3599999999999,7.0,14.11999999999989,2.9882164665527937,2.7968860367891804,-915.8199999999999,-760.42,-643.855,-517.68,-446.72499999999997,-407.39,-353.73,-310.6,-271.67500000000007,-247.24999999999997,-126.0,-83.22499999999997,-57.0,-37.0,-23.0,-14.5,-7.5,-3.0,3.0,7.5,15.5,26.5,41.0,62.0,89.5,130.5,228.5,239.19999999999982,255.8000000000004,279.6500000000001,301.2000000000003,334.25,411.99999999999955,529.6999999999998,738.1999999999928,930.7000000000007,575.0991700322854,566.4882106832551
14.117647058823529,14.901960784313724,15.686274509803926,16.862745098039216,17.647058823529417,19.607843137254907,20.3921568627451,21.176470588235297,23.92156862745098,24.31372549019608,24.705882352941174,25.098039215686285,25.490196078431374,26.274509803921575,27.058823529411768,27.84313725490196,29.411764705882355,31.764705882352942,34.556862745097995,39.701960784314345,44.7529411764702,46.20078431372546,46.274509803921575,4.648488371932272,9.0,14.0,18.0,22.0,26.0,30.0,34.0,39.0,46.0,47.0,48.0,49.0,51.0,54.0,56.0,61.0,65.0,67.0,69.0,71.0,72.0,73.0,73.0,14.60227141032768,-16.078431372549023,-12.941176470588239,-12.043137254901964,-10.588235294117649,-10.19607843137255,-9.411764705882357,-8.627450980392158,-8.235294117647058,-7.843137254901961,-7.4509803921568665,-5.098039215686274,-3.9215686274509753,-2.745098039215687,-1.9607843137254903,-1.176470588235297,-0.7843137254902004,-0.39215686274510375,-0.39215686274509665,0.39215686274509665,0.7843137254901897,0.7843137254902022,1.5686274509803866,1.9607843137254903,2.74509803921568,3.5294117647058805,4.313725490196081,6.274509803921575,6.666666666666668,7.0588235294117645,7.450980392156861,7.843137254901961,8.235294117647062,8.784313725490147,9.803921568627448,11.764705882352938,14.196078431372484,3.4495379887615836,2.985448730143165,-12.0,-9.0,-8.0,-7.0,-7.0,-7.0,-6.0,-6.0,-6.0,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,8.0,3.0781917907204943,2.149877988545183,-1007.12,-826.9,-705.0300000000001,-613.24,-542.25,-493.94000000000005,-412.105,-363.48,-334.31000000000006,-287.6,-151.6,-96.79999999999995,-67.0,-46.5,-31.0,-19.0,-11.0,-4.5,5.5,13.0,24.0,37.0,55.0,78.5,109.15000000000009,154.55,281.0,293.78999999999996,322.74,352.2550000000001,387.380000000001,429.5500000000002,475.59999999999945,549.0549999999978,672.969999999998,917.9799999999996,465.62215468803424,449.0593797043208
12.15686274509804,14.50980392156863,15.686274509803926,16.862745098039216,20.0,20.0,20.0,22.35294117647059,27.058823529411768,27.84313725490196,28.235294117647058,29.01960784313726,29.411764705882355,29.803921568627445,30.98039215686275,32.15686274509804,36.078431372549026,43.796078431372486,47.717647058823644,53.99215686274521,55.68627450980392,55.68627450980392,55.68627450980392,7.161320686124494,8.0,14.0,19.0,25.0,31.0,44.0,55.0,65.0,72.0,74.0,76.0,78.0,79.0,80.0,82.0,84.0,85.0,87.68000000000006,89.0,92.42000000000007,95.0,95.0,95.0,24.69955748087494,-26.603921568627452,-19.968627450980392,-17.035294117647062,-16.07843137254902,-15.294117647058822,-14.90196078431373,-13.725490196078432,-12.941176470588237,-11.890196078431375,-10.980392156862754,-6.274509803921567,-3.9215686274509842,-3.137254901960782,-1.9607843137254903,-1.17647058823529,-0.7843137254901933,-0.3921568627451002,-0.39215686274509665,0.3921568627450969,0.39215686274510375,1.1764705882352897,1.5686274509803901,2.3529411764705834,3.137254901960789,4.705882352941178,6.6666666666666625,9.411764705882355,9.803921568627452,10.19607843137255,11.329411764705876,12.549019607843139,13.333333333333329,14.117647058823534,15.294117647058822,16.47058823529412,20.603921568627438,5.530397511227059,4.498747549512246,-9.71,-8.0,-7.0,-7.0,-6.0,-6.0,-6.0,-5.0,-5.0,-5.0,-3.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,12.21000000000015,3.5264143811388857,2.7938779004688747,-864.5799999999999,-740.86,-580.105,-481.48,-397.6499999999999,-313.48,-279.28,-237.29000000000002,-215.95000000000002,-199.2,-102.0,-62.0,-39.94999999999999,-26.25,-17.0,-12.0,-6.75,-2.5,3.0,7.0,12.0,17.0,28.625,41.95000000000002,62.0,104.40000000000009,175.70000000000005,189.57500000000016,209.7500000000005,236.47250000000003,258.0,275.35000000000014,356.5799999999999,432.2899999999995,606.7499999999995,960.9399999999996,813.4872993478702,787.5542781245597
5.490196078431373,5.882352941176472,10.588235294117649,14.901960784313724,18.039215686274513,20.0,20.0,20.0,22.745098039215694,23.137254901960787,23.92156862745098,24.705882352941174,25.490196078431374,26.27450980392157,27.84313725490196,29.411764705882355,30.98039215686275,34.28627450980404,37.25490196078432,40.868627450980455,47.058823529411775,48.69490196078381,57.95274509804301,7.491179443693312,8.0,13.0,18.0,22.0,27.0,31.0,35.0,40.0,48.0,48.0,50.0,52.0,54.0,58.0,62.0,65.0,66.0,69.0,71.0,72.0,74.0,75.0,75.92699999999968,15.688542158406026,-22.63529411764706,-17.984313725490196,-15.686274509803923,-14.117647058823533,-13.333333333333332,-12.156862745098042,-11.372549019607844,-10.588235294117649,-10.196078431372552,-9.411764705882355,-5.490196078431373,-3.529411764705884,-2.3529411764705905,-1.5686274509803937,-1.1764705882352935,-0.7843137254901933,-0.3921568627450993,-0.39215686274509665,0.39215686274509665,0.392156862745102,0.7843137254901968,1.176470588235297,1.9607843137254868,2.352941176470594,3.529411764705884,5.098039215686276,8.235294117647062,8.627450980392158,9.019607843137258,9.803921568627452,10.619607843137318,11.76470588235294,14.007843137254913,16.29019607843136,20.0,26.305882352941325,5.250363585391728,5.073716411402904,-14.0,-10.0,-9.0,-8.0,-7.0,-7.0,-6.0,-6.0,-6.0,-6.0,-4.0,-3.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,11.220000000000027,3.131238568162639,2.7269194690747534,-988.325,-845.1750000000001,-719.5375000000001,-616.4,-514.0,-451.50000000000006,-416.625,-387.20000000000005,-362.2875000000001,-325.0,-174.0,-108.74999999999994,-71.5,-48.125,-30.249999999999943,-20.0,-12.5,-5.0,5.125,12.5,24.0,37.5,57.125,80.5,116.25000000000011,177.5,312.5,337.5,362.5,390.67499999999995,428.40000000000055,465.625,533.4999999999991,651.8000000000011,851.7249999999987,1000.2000000000007,888.1099461166988,894.7088485037243
9.019607843137257,15.294117647058822,17.254901960784313,17.254901960784313,17.254901960784313,17.647058823529417,20.0,20.3921568627451,21.96078431372549,22.745098039215694,23.92156862745098,25.490196078431374,27.058823529411768,29.803921568627448,33.86666666666672,39.607843137254896,45.364705882352894,48.235294117647065,55.75294117647062,64.60980392156868,68.0133333333334,70.20352941176498,72.38627450980502,7.892844002029319,8.0,14.0,19.0,25.0,30.0,34.0,41.0,50.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,72.0,74.0,76.0,78.0,79.0,82.0,82.0,82.0,19.698182425471266,-29.309803921568637,-22.854901960784318,-16.078431372549023,-13.380392156862747,-11.019607843137258,-10.196078431372548,-9.411764705882355,-9.019607843137257,-8.627450980392158,-8.313725490196077,-5.098039215686271,-3.137254901960784,-1.9607843137254903,-1.176470588235297,-0.784313725490196,-0.3921568627451002,-0.3921568627451002,-0.39215686274509753,0.3921568627451002,0.3921568627451002,0.392156862745102,0.7843137254901975,1.5686274509803866,1.9607843137254921,3.1372549019607874,5.098039215686278,9.803921568627459,10.196078431372555,10.996078431372583,11.764705882352947,14.227450980392193,16.431372549019645,17.458823529411756,18.878431372549016,21.176470588235297,25.88235294117647,5.6728791123659015,5.74104848132229,-11.28,-8.0,-7.84,-7.0,-6.0,-6.0,-6.0,-6.0,-5.0,-5.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,4.009297657722937,2.298111200802027,-834.6,-672.1,-577.3,-513.0999999999999,-448.0,-371.85,-310.5,-273.0,-252.8,-223.5,-109.0,-65.74999999999999,-48.0,-33.0,-23.5,-14.999999999999972,-8.75,-4.0,4.75,10.850000000000009,18.0,28.0,38.0,52.0,73.75,109.5,195.29999999999995,211.2100000000005,231.84000000000015,250.22000000000025,267.3800000000001,296.6250000000002,312.2999999999996,378.8750000000007,470.73,852.8500000000008,642.9093209659277,607.0531756618102
5.490196078431373,5.803921568627456,8.23529411764706,14.901960784313724,17.254901960784313,18.039215686274513,20.0,20.0,20.3921568627451,20.3921568627451,21.568627450980397,22.35294117647059,23.529411764705888,24.7254901960785,26.27450980392157,27.450980392156865,29.01960784313726,30.588235294117645,32.27647058823523,36.061764705882524,47.74588235293848,69.69274509804171,75.29411764705883,7.281992111246702,7.0,12.0,15.0,18.0,21.0,26.0,31.0,38.0,46.0,47.0,50.0,52.0,56.0,60.0,63.0,65.0,68.39999999999964,78.0,95.0,97.0,98.0,99.0,99.0,16.868605016894076,-20.454901960784312,-15.090196078431372,-12.941176470588239,-11.764705882352938,-10.196078431372552,-9.411764705882353,-8.258823529411773,-7.843137254901963,-7.450980392156864,-6.666666666666668,-3.9215686274509785,-2.3529411764705888,-1.5686274509803948,-1.176470588235294,-0.7843137254901955,-0.3921568627451002,-0.3921568627450993,-0.39215686274509753,0.39215686274509753,0.3921568627451002,0.39215686274510375,0.784313725490196,1.1764705882352953,1.5686274509803972,2.3529411764705914,3.529411764705885,6.274509803921566,6.666666666666661,7.450980392156866,8.235294117647063,9.411764705882355,10.196078431372545,10.823529411764714,12.94117647058823,14.90196078431373,17.647058823529413,4.497443342824851,4.283181187305419,-34.46,-25.64,-17.0,-13.280000000000001,-10.0,-9.0,-7.0,-7.0,-6.38000000000001,-6.0,-4.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,9.039999999999964,13.0,18.039999999999964,31.0,5.6242602329877025,4.843055232430764,-1282.0,-1011.3999999999999,-899.5,-811.8399999999999,-748.8,-577.4200000000001,-471.8799999999999,-412.5,-372.12,-337.5,-144.5,-84.64999999999998,-52.39999999999998,-37.0,-23.0,-12.5,-6.649999999999977,-2.5,2.25,6.150000000000006,12.5,23.0,37.5,59.40000000000009,90.0,146.20000000000005,287.5,325.0,367.90000000000055,430.53999999999996,487.82000000000016,712.9500000000016,755.8200000000002,888.5,980.5,1233.8799999999992,531.1293458848195,522.3516728492637
12.941176470588234,14.117647058823529,15.294117647058911,17.254901960784313,20.0,20.3921568627451,20.3921568627451,20.3921568627451,25.490196078431374,26.27450980392157,27.450980392156865,29.01960784313726,30.196078431372552,30.98039215686275,32.15686274509804,32.94117647058824,33.333333333333336,34.117647058823536,39.80392156862746,46.470588235294116,51.568627450980394,53.92156862745099,56.372549019607845,6.395334147368602,8.0,13.0,18.0,23.0,29.0,36.0,46.0,58.0,70.0,71.0,72.0,75.0,77.0,79.0,81.0,84.0,87.0,93.06999999999971,99.0,100.0,100.0,100.0,101.50350000000071,23.506976752919392,-21.890196078431373,-18.039215686274506,-17.25490196078432,-16.470588235294112,-15.68627450980392,-14.509803921568622,-13.333333333333332,-12.156862745098035,-11.250980392156862,-10.196078431372552,-6.666666666666668,-4.31372549019608,-3.137254901960784,-1.9607843137254903,-1.1764705882352942,-0.7843137254901933,-0.3921568627451002,-0.39215686274509665,0.39215686274509665,0.392156862745102,0.7843137254901977,1.5686274509803866,2.1568627450980387,3.137254901960784,4.31372549019607,5.882352941176472,9.019607843137255,9.803921568627448,10.196078431372548,10.588235294117645,11.372549019607842,12.156862745098044,13.725490196078429,15.68627450980392,17.38823529411762,20.392156862745097,5.508501068414622,4.581502656252797,-11.0,-9.0,-8.0,-7.0,-6.0,-6.0,-6.0,-6.0,-5.0,-5.0,-3.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,2.6843125297922303,1.8562114140956623,-903.1399999999999,-748.2099999999999,-624.615,-525.5600000000001,-465.375,-412.5,-362.9749999999999,-323.5,-295.565,-266.5,-125.0,-78.0,-53.0,-37.5,-25.0,-14.5,-9.0,-4.0,4.0,9.5,17.5,28.5,41.0,57.0,81.5,125.0,215.75,234.01250000000005,257.1999999999998,289.3000000000002,337.5,376.8125,425.0,502.7999999999993,651.8000000000002,973.6749999999997,480.1381686105337,475.2164701948074
6.666666666666668,13.725490196078432,14.901960784313724,16.07843137254902,17.647058823529417,20.0,20.0,20.0,21.96078431372549,22.745098039215694,23.137254901960787,24.058823529411818,25.098039215686285,25.882352941176467,26.66666666666667,27.450980392156865,31.019607843137223,34.96078431372571,50.44117647058842,51.764705882352935,52.51176470588244,55.53725490196181,55.68627450980392,6.433137388205877,7.0,11.0,14.0,17.0,21.0,25.0,30.0,36.0,45.0,46.0,47.0,49.0,54.0,59.0,63.0,67.42000000000007,73.0,80.0,93.13999999999942,102.0,104.0,104.0,104.0,16.863517139200336,-19.278431372549022,-14.572549019607845,-13.333333333333337,-10.713725490196078,-9.411764705882359,-9.113725490196087,-8.627450980392158,-8.235294117647058,-7.843137254901958,-7.058823529411768,-3.9215686274509842,-2.745098039215687,-1.96078431372549,-1.176470588235297,-0.7843137254901968,-0.39215686274510375,-0.39215686274509953,-0.39215686274509665,0.39215686274509665,0.3921568627451002,0.7843137254901968,1.1764705882352935,1.5686274509803937,2.352941176470587,3.137254901960784,4.392156862745122,6.666666666666666,7.309803921568644,7.843137254901961,8.235294117647065,9.317647058823546,10.901960784313731,12.156862745098044,16.23529411764705,17.615686274509812,20.37647058823529,4.322777971915414,4.2148228774053855,-28.0,-16.6,-11.950000000000003,-9.600000000000001,-8.0,-7.0,-6.0,-6.0,-5.0,-5.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,6.2000000000000455,9.399999999999864,15.0,26.0,4.773058530947745,4.219197030901249,-1082.29,-909.62,-809.75,-727.72,-570.3999999999999,-440.36,-366.0199999999999,-315.38,-293.0,-262.5,-117.19999999999999,-74.0,-50.5,-35.0,-23.0,-13.5,-8.0,-3.0,3.5,8.5,15.0,24.0,34.5,50.0,73.5,112.5,217.60000000000036,237.53500000000008,273.9200000000001,309.5250000000003,360.7600000000002,422.8750000000002,568.9800000000005,760.7950000000003,902.5,1065.805000000001,352.89041643417795,342.087930032365
